tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
352038390339878913	113	118	ADR	lung 	humira	my choice was more #surgery on 6-ft small bowel or #biologics like #humira.  now #chemo is my only hope 2 treat #lung side effect. #crohns	10061230	lung injury																																													
352069700911505408						1 month down on humira. 45% covered (down from 90%). also learned i'm down 57 pounds officially since september																																															
352325761518145536					humira	whenever i see the humira commercial i feel special #thankgodforhumira #crohnsdisease																																															
352624300714508290						"rt @ibdlife: person: you have crohn's? me: yep person: oh i saw your medicine in a commercial, i think it was humira  #no #no #no #no #no #?"																																															
352697966739468290					humira	so gi consultant says no inflammation so humira working but may have to up dose. pain could be scar tissue so mri booked to investigate.																																															
349336161296187392						"virginia valentine loves glp-1! #invokana sglt-2 inhibitor good a1c reduction, weight loss, yeast infections not a concern #dttcoyd"																																															
326746923396632576	132	138	ADR	raging	lamictal	"@epilepsyadvice  on lamictal, chemist giving me there own brand med lamotrigine when lamictal not available..side effect problems..raging !"	10037804	rage																																													
330003991650000898						fun facts: do you know what medications are r for bipolar depression? currently #fda approved lamotrigine aka #lamictal																																															
332926605456441346						@oxytocinsarah how much longer are you supposed to wait &amp; see with the lamictal? it doesn't sound like its working to me.																																															
333047948642492416	89	107	ADR	cognitive problems	lamictal	"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good"	10009846	cognitive impairment																																													
333047948642492416	109	122	ADR	kidney stones	lamictal	"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good"	10023437	kidney stones																																													
333047948642492416	76	87	ADR	parasthesia	lamictal	"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good"	10033775	paraesthesia																																													
339434082129809410						the design of pharmaceuticals is totally fascinating though. extended release lamictal is a fucking trip.																																															
340625010488143872	53	61	ADR	feel hot	lamictal	does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating	10065015	hot feeling generalised																																													
340625010488143872	99	107	ADR	sweating	lamictal	does anyone happen to know if lamictal causes you to feel hot? @liberonetwork @_sabiiiiii #cantstopsweating	10042661	sweating																																													
341256290124853248						@lainey_vb131 ohh yeah i'm pretty sure it's the lamictal ugh! curse the day i ever quit this stuff																																															
341657848503226369	56	63	ADR	anxious	lamictal	@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.	10016323	feeling anxious																																													
341657848503226369	68	77	ADR	insomniac	lamictal	@ybnormal622 i am on only 25mg lamictal but it makes me anxious and insomniac so i skip sometimes and get depressed.	10022437	insomnia																																													
341773755195990016	66	74	ADR	allergic	lamictal	"@thekillmars300 called lamictal (for anxiety) that turns out i'm allergic to also. kicker is, they both can cause sjs. i never had a chance."	10001718	allergic reaction																																													
341773755195990016	115	118	ADR	SJS	lamictal	"@thekillmars300 called lamictal (for anxiety) that turns out i'm allergic to also. kicker is, they both can cause sjs. i never had a chance."	10042030	stevens johnson syndrome																																													
341962640240828417	11	14	ADR	ADD	lamictal	developing add in my 20s thanks to the memory/attention-killing lamictal i've been on since my early teens. #bipolar #morepillsmoreproblems	10001118	ADD																																													
341962640240828417	46	63	ADR	attention-killing	lamictal	developing add in my 20s thanks to the memory/attention-killing lamictal i've been on since my early teens. #bipolar #morepillsmoreproblems	10003738	attention impaired																																													
342614476702494722	77	81	ADR	rash	lamictal	i decided to try visualization tapes again. at least they wouldn't give me a rash like lamictal.	10037844	rash																																													
343647552094224384	21	29	ADR	insomnia	lamictal	are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?	10022437	insomnia																																													
343647552094224384	4	16	ADR	restlessness	lamictal	are restlessness and insomnia common side-effects of #lamictal / #lamotrigine?	10038743	restlessness																																													
344103487942057987	65	69	ADR	rash	lamictal	@ikimlowe my son has been on lamictal for 3 yrs n broke out in a rash when he 1st was put on it. luckily after going to er it was not the sj	10037844	rash																																													
345455189119102976	45	49	ADR	flat	lamictal	@ineptune_ samezies :( it's the lamictal i'm flat as a kate hudson in how to lose a guy in 10 days	10016759	flat affect																																													
345607014812110848	95	112	ADR	allergic reaction	lamictal	@feltfedora &lt; i was on lamictal for a while (for other reasons) but i had to stop due to an allergic reaction.	10001718	allergic reaction																																													
346575368041410561	106	120	ADR	gaining weight	lamictal	@blednos lamictal and trileptal and seroquel...of course the seroquel i take in severe situations because gaining weight is never cool	10047896	weight gain																																													
347388396655755264	9	12	ADR	nap	lamictal	lamictal nap ft. 2 cups of caffeinated coffee	10011865	daytime sleepiness																																													
347542434500206592	36	47	ADR	skin issues	lamictal	@aravain i've heard of all kinds of skin issues on lamictal! pretty sure mine is psychosomatic though...	10040831	skin disorder																																													
348622833217318912	29	37	ADR	STARVING	lamictal	lamictal withdrawal update:  starving!	10020466	hunger																																													
348622833217318912	9	19	ADR	withdrawal	lamictal	lamictal withdrawal update:  starving!	10073281	withdrawal symptom																																													
352144946549108737	29	35	ADR	sleepy	lamictal	"@milynda lamictal makes you sleepy at night, but i take it around 10 or so. once you get in the system, you start falling asleep normally."	10041018	sleepy																																													
352845783227305986						lamictal methedrine - watchfulness: .ibe																																															
326496283516882944					lamotrigine	medical professionals on my feed...any thing i need to know about this med: lamotrigine. it's being used to treat bipolar teen.																																															
327148912026734592	76	93	ADR	fewer hours sleep	lamotrigine	@mc_elhill @mhchat @womblegeorge #mhchat lamotrigine also causes me to have fewer hours sleep a night	10041001	sleep loss																																													
328219079762653184	117	128	ADR	won't sleep	lamotrigine	also the lamotrigine dose feels a bit high too now the o is leaving my system. will have to adjust that as well or i won't sleep *sigh*	10041001	sleep loss																																													
328529078753845248	34	43	ADR	Exhausted	lamotrigine	reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?	10015667	exhaustion																																													
328529078753845248	48	54	ADR	grumpy	lamotrigine	reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?	10023000	irritable																																													
328896519174504449	38	47	ADR	headaches	lamotrigine	anyone taking lamotrigine suffer with headaches weeks after starting the med?	10019211	headache																																													
329515653251883008	102	114	ADR	disconnected	lamotrigine	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	10012536	detachment																																													
329515653251883008	83	92	ADR	tiredness	lamotrigine	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	10043890	tiredness																																													
329515653251883008	76	81	ADR	tummy	lamotrigine	"@ecrjones coming off lamotrigine has been as bad as going up on it. poorly tummy, tiredness, feeling disconnected"	10045148	tummy ache																																													
329669841520836608	63	73	ADR	joint pain	lamotrigine	but i have realised that it's the lamotrigine which causes the joint pain.	10023222	joint pain																																													
330454024115613696						"risk factors for sudep: frequent sz, aed polytherapy, early age sz onset, subtherapeutic levels, male, carbamazepine or lamotrigine use."																																															
331092970457681921	51	59	ADR	dyslexic	lamotrigine	"i swear, since i went on lamotrigine, i've become dyslexic..what the fuck is up with that?"	10013932	dyslexia																																													
331383865438519297	32	47	ADR	hyper-sensitive	lamotrigine	"question: recently i have been hyper-sensitive to different textures, does anyone know if this is a bipolar / lamotrigine thing??"	10044124	touch sensitivity increased																																													
331826545972883457						"@bpdprincessx it is but i dont know if its due to the lamotrigine, baby brain, dissociation or just forgetfulness, its concerning. xx"																																															
333185474300620800	30	40	ADR	joint pain	lamotrigine	bloody dreadful nights sleep= joint pain. combination of sitting all day in training and full therapeutic dose of lamotrigine	10023222	joint pain																																													
333185474300620800	7	28	ADR	dreadful nights sleep	lamotrigine	bloody dreadful nights sleep= joint pain. combination of sitting all day in training and full therapeutic dose of lamotrigine	10040999	sleep disturbed																																													
333194880765546496	43	47	ADR	pain	lamotrigine	i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and	10033371	pain																																													
333194880765546496	78	88	ADR	poor sleep	lamotrigine	i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and	10036160	poor sleep																																													
333199163514843137	60	64	ADR	pain	lamotrigine	"@bipolarblogger the misery i'm experiencing today from the pain, outweighs the anti-depressant effect of the lamotrigine"	10033371	pain																																													
334002358977708032						"bipolar 2-depression- lamotrigine-antimanic n anti depressant properties,mono therapy, skin rashes,headache, dizziness"																																															
340903633312960512	94	98	ADR	cry 	lamotrigine	"me : feeling fine, watching tv ... swiffer commercial #lamotrigine : lol lets make the bitch cry at this... a fucking swiffer commercial."	10011469	crying																																													
341317871877648385	13	22	ADR	headaches	lamotrigine	#lamotrigine headaches suck :( i wanna curl up &amp; cry.	10019211	headache																																													
345036111376183296	18	38	ADR	staying up all night	lamotrigine	"not feeling like staying up all night, so taking the #levothyroxin in the morning. #lamotrigine early at 0432utc"	10041001	sleep loss																																													
345549207278592001	115	140	ADR	tipped me to a dark place	lamotrigine	"@stavvers yeah i hear epilim is pretty tough, sorry to hear re bad times with it :( oddly, dear sweet lamotrigine tipped me to a dark place"	10049709	depressive state																																													
349182910127038464	95	99	ADR	rash	lamotrigine	"@sleazeballz @kanako_ukfur was on lamotrigine for about 5 months, got taken off them due to a rash on my elbow :/ now i feel more meh"	10037844	rash																																													
352621160011268097						in this lamotrigine study we use the same 231-br-her2 model to investigate nvp-tae226																																															
352936340440092673	0	17	ADR	Allergic reaction	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/kbj5fvqpff	10001718	allergic reaction																																													
352936422690394113	0	17	ADR	Allergic reaction	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/8gj415gas5	10001718	allergic reaction																																													
352936510225522688	0	17	ADR	Allergic reaction	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/spmda8toqt	10001718	allergic reaction																																													
352936664089387008	0	17	ADR	Allergic reaction	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/mfrgr3tenj	10001718	allergic reaction																																													
352936746062856192	0	17	ADR	Allergic reaction	lamotrigine	allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/sqdtqpucgn	10001718	allergic reaction																																													
353010324934377473						"lamotrigine was still 30-fold less that in peripheral metastases, indicative of a critical limiting role of the btb."																																															
354265959877443586	51	64	ADR	night terrors	lamotrigine	"oh, and i forgot that with lamotrigine come awful night terrors. i woke up no fewer than five times screaming and sweaty. #lol"	10029411	night terrors																																													
354290144402092033	86	90	ADR	sick	lamotrigine	"i think the lamotrigine is finally doing what it's supposed to; which is not make me sick, but keep my moods stable :) yaay &lt;3"	10016365	feeling sick																																													
348459265062731776						got my shit taken from me because i burned myself with salt and ice 20 times on my leg. out for the day ! hair appt at 11. on latuda now.																																															
353146552522518528						called #shrink &amp; he said #cogentin is the reason i'm feeling like ? so taking #latuda alone ? #ihatemedication																																															
333007591879884802	78	92	ADR	Hard to digest	levaquin	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	10012790	difficult digestion																																													
333007591879884802	68	76	ADR	toxicity	levaquin	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	10013746	drug toxicity																																													
333007591879884802	32	53	ADR	vasovagal pre-syncope	levaquin	ain't nothing worse than having vasovagal pre-syncope from levaquin toxicity. hard to digest food just pushes all the nerves. #blah	10036507	pre-syncope																																													
340660708364677120	40	49	ADR	withdrawl	levaquin	"not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin."	10073281	withdrawal symptom																																													
343614935055613952	45	62	ADR	pain in my joints	levaquin	is it possible for levaquin to cause massive pain in my joints? #medical#query	10033434	pain in joint																																													
348457714147553280	16	36	ADR	cannot be in the sun	levaquin	@sonniedetore i cannot be in the sun! #levaquin	10042494	sun sensitivity																																													
348458049075294211	35	55	ADR	cannot be in the sun	levaquin	rt @vinniemedugno: @sonniedetore i cannot be in the sun! #levaquin	10042494	sun sensitivity																																													
348898147470295042						"@jortwine i had a patient ""allergic to all antibiotics expect levaquin &amp; cleomycin (sic)"""																																															
351082980330045440	46	54	ADR	Diarrhea	levaquin	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	10012727	diarrhea																																													
351082980330045440	25	34	ADR	headaches	levaquin	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	10019211	headache																																													
351082980330045440	36	44	ADR	Vomiting	levaquin	levaquin sucks. blinding headaches. vomiting. diarrhea.   time for my next dose.  happy weekend.   #tmi #fml	10047700	vomiting																																													
350429856238018561						rt @alldiabetesnews: trajenta? (linagliptin): new data on safety and efficacy in type 2 diabetes patients with renal impairment http://t.co?																																															
350836662558920704						@srrezaie repaglinide still necessitates dose reduction in advanced renal disease. linagliptin does not.																																															
352531782983368705						rt @alldiabetesnews: trajenta? (linagliptin): new data on safety and efficacy in type 2 diabetes patients with renal impairment http://t.co?																																															
345227933901803520						"novo nordisk's a. moses says that their studies, so far, can neither establish nor exclude a link between liraglutide and pancreatic cancer."																																															
331252882676539392						curlin up with a good book and nicotine lozenges.																																															
331500382746472448	48	54	ADR	nausea	lozenge	note to self - nicotine lozenge &amp; alcohol = nausea.	10028813	nausea																																													
340360880426479616					lozenge	"put a lozenge in my mouth to stop me coughing at like 5am, woke up just now and a bit was still there #choke"																																															
340545921093885952						"okay, moving backwards, our it guys have been glasses, turban, ear hair, fatty 3, shorts, fatty 2, lozenge, and fatso."																																															
340627840728981504						@jameswanko *gives you a throat lozenge*																																															
340864165918945280						love seeing/hearing a fellow latino pronouncing guzman properly...but some1 get @jorgeandresespn a throat lozenge :)																																															
340940337407225856						@florencesheriffdept a man with a ponytail just offered my son a lozenge. what should i do?!?!																																															
341586246851756034						i am the throat lozenge gwede mantashe refused.																																															
341634572007645184						the emperor musta been a change smoker or something. can someone please get this man a throat lozenge...																																															
341676758564761601					lozenge	"@bentwelly @madbambi yep, this one is my top tip for all sore throats too. works by relaxing the muscles. combine with a numbing lozenge xx"																																															
342008650623246336						"@eddo75 ...i may just at this gentle, gentle man for a while, soothing, like a big gay lozenge... http://t.co/zuce0xgwtp"																																															
342085323637018624						rt @davidfbagley: only you can prevent child molestaion. rt @robdelaney: @lapd a man with a ponytail just offered my son a lozenge																																															
342233821753774080						toughest decision of the night: which throat lozenge to take that will best compliment my colgate toothpaste?!!																																															
342245695442546688						someone get lockyer a bloody throat lozenge. #origin																																															
342627106087378945						"well, good start to the day... fell asleep in my car and nearly choked on the lozenge i has just put in my mouth."																																															
342745718018170880					lozenge	throat numbing lozenge for the win																																															
342887388873359362						rt @walterbrianna1 scrapbooking: finite lozenge introductory study																																															
343034735376863233						quantize links betwixt object and/lozenge conceded single up to balloon equal to programs from the client																																															
343036002669039616						please put a straight pencil line through the lozenge' #lozenge #catstests #germanguy #bussy @jed_hoyle @kirstyhanson3																																															
343545703097839616	19	38	ADR	CANT FEEL MY THROAT	lozenge	i have a lozenge i cant feel my throat	10059933	numbness throat																																													
343886298429394944						although i think he needs a throat lozenge.																																															
343961812334686208						anybody have a throat lozenge that they can email me real quick?																																															
344076005490696193						these nicotine lozenges taste like cardboard and i'm running late to work. welcome to my monday.																																															
344155168822145024						?@spontaneousnat: ?@doniqued: *coughs ridiculously over the tl*? you want some lozenge? no i'm cool *coughs*																																															
344440096994504705						rt @karysssaaa: is it like dangerous to fall asleep with a throat lozenge in your mouth?																																															
344638492925636609						rt @thevulgarvag: sucking on the moon like a lozenge																																															
344805740894093313						you ever have a fishermen's friend throat lozenge? if that shit don't wake you up nothing's gonna.																																															
345439622828007424						"rt @robdelaney: ?i?m a picker, i?m a grinner, i?m a lover, i?m a sinner, i?m a hammer, i?m a tomato, i?m a lozenge?? - steve miller"																																															
345596740910587905						"@jimrome  mom texted ""mark in hollywood"" ... i still have it in the air who ya got? #smackoff #lozenge #siri #jstew #mybitchwife #smackoff"																																															
345650905422626817						@lauracopeland_ get to bed now missy. no drunk lozenge																																															
345922687161491456	28	35	ADR	sweatin	lozenge	"popped a zinc lozenge, i'm sweatin"	10042661	sweating																																													
346002716553801728						"@jodidaubs @sassyjp10 he is from fleetwood, lancashire. also the place where the fisherman's friends lozenge originated #fleetwoodfac....t"																																															
346145409888051200						"@geordiedavid  i've been holding out for lozenge for a while, still nothing.   jm"																																															
346145522538655745						"rt @angrymousejerry: @geordiedavid  i've been holding out for lozenge for a while, still nothing.   jm"																																															
346386676018466817						somebody please give kendrick lamar a throat lozenge #bonnaroo																																															
346415215585419264						"@jordanaaw @im_justafangirl thought you would, lozenge's already seen it i sent her it earlier thru snapchat"																																															
346442846611599360						"no seriously, someone really needs to get stellan skarsgard a throat lozenge. #kingarthur"																																															
346691577558749184						@equinejournal neue schule trans-angle lozenge every time																																															
346700187282055169						biff didn't really look like a bear. a weird creature. his face was like a lozenge :|																																															
347158294755950592						the men's warehouse guy needs a throat lozenge.																																															
347309156950228993	85	103	ADR	CANT FEEL MY MOUTH	lozenge	you guys i was sucking on this lozenge thats supposed to numb sore throats and now i cant feel my mouth	10029855	numbness oral																																													
347602268851408896						someone bring me starbucks and a throat lozenge.																																															
348045861235855361						the lozenge the doctor gave tastes like toothpaste.																																															
348669953852981249						rt @_tnews: iphone 5s leaked photo solidifies tip on lozenge flash: there?s nothing like a good dual-led flash upgra... http://t.co/6zklsxv?																																															
348827873777426432						"*pops in a throat lozenge* so, you babes like magic: the gathering or what."																																															
348854114567991299						rt @lisadevlin39: @radioheadlyrics 'i won't be around...when you really need me.' lozenge of love - one of my favorite #radiohead songs.																																															
348854533025304576					lozenge	"@codysimpson drink herbal tea, hot lemon water or take a ""voice lozenge"" (it clears ur throat and relaxes ur vocal cords, i use them myself)"																																															
348855425791307777						rt @lisadevlin39: @radioheadlyrics 'i won't be around...when you really need me.' lozenge of love - one of my favorite #radiohead songs.																																															
348862084961935362						"lunch: carnita taco from new taqueria, chicken soup, ricola throat lozenge for dessert. clearly trying to add stomach issues to the mix. o_o"																																															
348912820185882625						"idols came crashing down 2nite. bob geldof, just cringed. blondie, band sublime, debbie needs a lozenge. glasto on the telly.."																																															
349028783212339201						glad my buddies (mineral water  lozenge) are still here																																															
349168277181853696	93	102	ADR	addiction	lozenge	it appears that my twitter addiction may have just been a side effect of my nicotine lozenge addiction.	10001125	addiction																																													
349173378533453825						"@pb_reader internal is internal *shrugs*(= now, if it had been a lozenge, that would be different. #justplayoneontv"																																															
349213966473510912						"@destinlegarie it's not a cure, but cepacol is a pretty potent lozenge. post nasal drip is usually the cause, so mucinex/nasal spray help."																																															
349252013076393985	112	121	ADR	addiction	lozenge	rt @jumpingjesush: it appears that my twitter addiction may have just been a side effect of my nicotine lozenge addiction.	10001125	addiction																																													
349294518673227779						"batman voice ""i need a lozenge."""																																															
349318335609049090						mimi need a throat lozenge and sum hot tea																																															
349326969755799552						"ffs, what does a boy have to do to get internet and find a damn throat lozenge?"																																															
349564105188851712	112	121	ADR	addiction	lozenge	rt @jumpingjesush: it appears that my twitter addiction may have just been a side effect of my nicotine lozenge addiction.	10001125	addiction																																													
351602465516437504						sunovion pharmaceuticals inc. announces fda approval of latuda? (lurasidone hcl) as monotherapy and adjunctive therapy in adult patients wi?																																															
326495886807031809						"because i'm 17, compose my own beats, &amp; lyrically dope enough to ass fuck the dude who made nicotine  #tylerthecreator #bastard"																																															
327887677171040256						"memantine add-on to risperidone for treatment of negative symptoms in patients with stable schizophrenia: randomized, double-blind,..."																																															
331513192838737920						"@dementiatoday memantine has a limited effect, more focus should be on reducing agitation and not just with pharmacology ;)"																																															
341657146909417472						"scienceindex.com the safety, tolerability, and efficacy of once-daily memantine (28?mg): a multinational,... http://dlvr.it/3smwww"																																															
332988490457444353						"tomorrow's exam : amlodipine, lercardipine, nifedipine, diltiazem, atenolol, metoprolol, bisoprolol... i give up.. #copyandpaste #impossible"																																															
341353517811900416	12	20	ADR	allergic	metoprolol	so i may be allergic to the metoprolol. rash on my face. needing my inhaler daily since friday.	10001718	allergic reaction																																													
341353517811900416	57	75	ADR	Needing my inhaler	metoprolol	so i may be allergic to the metoprolol. rash on my face. needing my inhaler daily since friday.	10006338	breathing difficult																																													
341353517811900416	40	45	ADR	Rash 	metoprolol	so i may be allergic to the metoprolol. rash on my face. needing my inhaler daily since friday.	10037844	rash																																													
344131635349950464						rt @markerusso: how is it only now that i realize that the beta 1 selective blockers are in the first half of the alphabet! #metoprolol #at?																																															
344896572942856193					metoprolol	@sham2ubitch lisinopril n put me on metoprolol beta-blocker which helps lower my hbp n heart rate n they checked it manually n it was 130/90																																															
347276920142045184						anyone have any metoprolol? blood pressure rising. #votewtf																																															
348583940476502016						"euthyrox100 before breakfast, metoprolol tartrate after breakfast - lifetime partner!!!"																																															
348910622882271233	49	61	ADR	crazy dreams	metoprolol	i'm gonna make a list of drugs that give you mad crazy dreams. trazadone and metoprolol are at the top.	10004969	bizarre dreams																																													
353523202628124672	64	74	ADR	chest pain	metoprolol	"okay, this metoprolol is not a game. aside from the occasional chest pain when i breathe, i'm fine. ?"	10008479	chest pain																																													
342499067663900672						@lindzburk i feel that way after being on namenda.																																															
339668449242542080	9	17	ADR	headache	nicotine	nicotine headache! #notcool	10019211	headache																																													
339786137767919618	72	81	ADR	addiction	nicotine	@tedwardpaynus very little is going to get in the way of their nicotine addiction.	10001125	addiction																																													
339788673040121857	108	117	ADR	addiction	nicotine	holy shit i quit. no for real this time tho. fuck that noise. aint got time for stuffy sinuses and nicotine addiction.	10001125	addiction																																													
339788673040121857	80	94	ADR	stuffy sinuses	nicotine	holy shit i quit. no for real this time tho. fuck that noise. aint got time for stuffy sinuses and nicotine addiction.	10028771	nasal stuffiness																																													
339846013877624832	17	60	ADR	DRIVING MY FUCKING MIND UP THE FUCKING WALL	nicotine	fucking nicotine driving my fucking mind up the fucking wall. i feel like kathy bates	10048345	mental state abnormal aggravated																																													
339911830652743682						burning down the nicotine armoire																																															
339918030177976321						outcomes of medical emergencies on commercial airline flights ? nejm- snuff or oral tobacco products can substitute in nicotine withdrawal.																																															
339950752447467520						this aint somekinda cry for help but im done iv had all i can take the moonshine ain't workin the nicotine ain't workin its time for me togo																																															
339968742505185280						henpeck the nicotine addiction respecting investing beyond thereby defame pressman crow cartridges																																															
340112238746685441	38	46	ADR	addicted	nicotine	i'm never gonna pack it in i know i'm addicted to the nicotine through my veins it flow	10012336	dependence addictive																																													
340115095734595584						"my heart is like a cigar. breathe me in, can you smell the nicotine on my skin? my heart is on fire and you my love, you are my lighter"																																															
340136017975717889						great idea number 1: remarket nicotine gun as high energy gum for unsuspecting masses.  #terribleidea																																															
340212184988659712	66	75	ADR	addiction	nicotine	do the people that make the blu e-cig not fucking understand what addiction to nicotine is?! where is it already	10001125	addiction																																													
340217407362715649	93	109	ADR	rip out my teeth	nicotine	i can go without nicotine for a few day but by the time the third day comes around i want to rip out my teeth	10001495	agitated																																													
340235378130841600						i want to breath in nicotine																																															
340253546513584128	24	34	ADR	withdrawal	nicotine	"brb, dying of nicotine withdrawal."	10073281	withdrawal symptom																																													
340259370577317890	60	67	ADR	craving	nicotine	@lukehedgecutter i cant sleep im having a well bad nicotine craving	10056484	nicotine craving																																													
340259370577317890	19	29	ADR	cant sleep	nicotine	@lukehedgecutter i cant sleep im having a well bad nicotine craving	10041001	sleep loss																																													
340260116232290304						smokin' loud sippin' lean..thee nigs square nicotine ..irene n a zip o lean. loud made me cough i need medascene @kingl																																															
340260393526104064	34	42	ADR	withdraw	nicotine	going through a real bad nicotine withdraw...	10073281	withdrawal symptom																																													
340261981741260800						cleaned the nicotine from my frankie laine cd.  i don't smoke.																																															
340266950804533248						i can feel the rush of nicotine from my lungs to my brain cells.																																															
340270333254844417						@sumiyyahiqbal @shahbaigg difference is i'm a badboy non nicotine and non tobacco smoker #whatdoyouknowhuh http://t.co/peciqi4uin																																															
340272814789632000						"@mzhillbilli @haylieschotter agreed, i switched to the personal nicotine vaporizer 3 years ago and never looked back."																																															
340273617654923265	9	20	ADR	withdrawals	nicotine	nicotine withdrawals. #needasmoke	10073281	withdrawal symptom																																													
340275567662333953	33	38	ADR	cough	nicotine	this new baccy is just making my cough so much worse but ahhh well need my nicotine	10011224	cough																																													
340280399387312128						"apparently i'm sexually attracted to women who smoke. well played, nicotine-free brain."																																															
340286540628500481						"what a great store @walmart is: i loss iq points, gained weight &amp; got addicted to nicotine - all in under 15 min from going in !!"																																															
340287660444749825	71	79	ADR	addicted	nicotine	bought ourselves an electronic cigarette for fun and now i think we're addicted to nicotine ???	10012336	dependence addictive																																													
340291748402192384	27	38	ADR	 withdrawls	nicotine	@broahegan it's my nicotine withdrawls	10073281	withdrawal symptom																																													
340294493112782848	29	37	ADR	CRAVINGS	nicotine	fuck here comes the nicotine cravings damn you hookah	10056484	nicotine craving																																													
340295432959848448						"@hibsdibs just the fact that they're putting tar and nicotine in their mouths, black gums, and so many chemicals in cigarretes &amp; bad breath"																																															
340297352260751362						"@paribes ofcourse it does!! nicotine firstly kills your creativity! and most of the youths smoking,taking tobacco are found less creative!"																																															
340300895780757504	9	19	ADR	withdrawal	nicotine	nicotine withdrawal is hitting me so fuckin hard right now	10073281	withdrawal symptom																																													
340301551417561088						@ryanfarias24 they have .06 nicotine content and did u see the new jerseys ?																																															
340303313046220801						" i get such a nicotine buzz when i smoke and don't drink, you know it's a rare occasion but the feeling is gooood @jordandepoti @mtorch22"																																															
340305353277317121						commitment to nicotine motion																																															
340305559066656768						"@thehappiepolock dude has not eaten a cheeseburger since high school, so i doubt he has nicotine problems lol"																																															
340307896074133504	11	19	ADR	addicted	nicotine	officially addicted to nicotine	10012336	dependence addictive																																													
340310666348990464						in my hood niggas try to smoke ya just like nicotine.																																															
340313583827156992	21	37	ADR	going to my head	nicotine	all this nicotine is going to my head	10019203	head spinning																																													
340314464329023489						@treyzazzle bruh i got the plug on 21 mg nicotine patches																																															
340322403341201408						burning down the nicotine armoire																																															
340323846114648064						normal people at 12:30: sleeping   me at 12:30: researching psychoactive effects of nicotine and the neuroanatomy behind them																																															
340324388291362816						"i swear food has nicotine in it, cause im addicted to that shit."																																															
340329390070173696	0	8	ADR	addicted	nicotine	addicted to nicotine badly.	10012336	dependence addictive																																													
340331870745149440	46	54	ADR	headache	nicotine	nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop	10019211	headache																																													
340331870745149440	56	65	ADR	irritable	nicotine	nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop	10023000	irritable																																													
340331870745149440	9	20	ADR	withdrawals	nicotine	nicotine withdrawals #2daysdown #forevertogo #headache #irritable #toomanyhashtags #makeitstop	10073281	withdrawal symptom																																													
340334306675286017						your tongue tastes of nicotine but you're saying that you just had one																																															
340338807524188160						"sweet raw flesh, &amp; nicotine summer time."																																															
340345154877673473	94	105	ADR	 withdrawal	nicotine	do you know how badly i want a cigarette right now? but no. i manfully suffer through nicotine withdrawal?all for you #sacrifice	10073281	withdrawal symptom																																													
340345183008870400	28	55	ADR	moods are void of stability	nicotine	i'm void of nicotine and my moods are void of stability.	10027951	mood swings																																													
340347377426763776						"nicotine and faded dreams, baby just believe there's no one else like me"																																															
340359703513157632	19	27	ADR	migraine	nicotine	"@copelong30 had a migraine, asked him for medicine, he's sitting there like ""that's what you get! nicotine withdrawals!"" like fuck dad."	10027599	migraine																																													
